unidade;servicos;mes_ano;total
SAO BERNARDO;POSTE AVARIADO;2023-04;1
SAO BERNARDO;POSTE AVARIADO;2023-08;1
SAO BERNARDO;POSTE AVARIADO;2023-09;2
SAO BERNARDO;POSTE AVARIADO;2023-10;5
SAO BERNARDO;POSTE AVARIADO;2023-11;9
SAO BERNARDO;POSTE AVARIADO;2023-12;4
SAO BERNARDO;POSTE AVARIADO;2024-01;6
SAO BERNARDO;POSTE AVARIADO;2024-02;1
SAO BERNARDO;POSTE AVARIADO;2024-03;18
SAO BERNARDO;POSTE AVARIADO;2024-04;10
SAO BERNARDO;POSTE AVARIADO;2024-05;5
SAO BERNARDO;POSTE AVARIADO;2024-06;2
SAO BERNARDO;POSTE AVARIADO;2024-07;1
SAO BERNARDO;POSTE AVARIADO;2024-08;4
SAO BERNARDO;POSTE AVARIADO;2024-09;6
SAO BERNARDO;POSTE AVARIADO;2024-10;3
SAO BERNARDO;POSTE AVARIADO;2024-11;3
SAO BERNARDO;POSTE AVARIADO;2025-02;3
SAO BERNARDO;POSTE AVARIADO;2025-03;11
SAO BERNARDO;POSTE AVARIADO;2025-05;1
SAO BERNARDO;POSTE AVARIADO;2025-06;1
SAO BERNARDO;POSTE AVARIADO;2025-09;7
SAO BERNARDO;PROBLEMA COM EQUIPAMENTO;2023-01;3
SAO BERNARDO;PROBLEMA COM EQUIPAMENTO;2023-05;1
SAO BERNARDO;PROBLEMA COM EQUIPAMENTO;2023-07;1
SAO BERNARDO;PROBLEMA COM EQUIPAMENTO;2023-10;2
SAO BERNARDO;PROBLEMA COM EQUIPAMENTO;2023-11;5
SAO BERNARDO;PROBLEMA COM EQUIPAMENTO;2024-06;1
SAO BERNARDO;PROBLEMA COM EQUIPAMENTO;2024-08;1
SAO BERNARDO;PROBLEMA COM EQUIPAMENTO;2024-09;1
SAO BERNARDO;PROBLEMA COM EQUIPAMENTO;2024-11;1
SAO BERNARDO;PROBLEMA COM EQUIPAMENTO;2024-12;1
SAO BERNARDO;PROBLEMA COM EQUIPAMENTO;2025-01;1
SAO BERNARDO;PROBLEMA COM EQUIPAMENTO;2025-03;1
SAO BERNARDO;PROBLEMA COM EQUIPAMENTO;2025-04;2
SAO BERNARDO;PROBLEMA COM EQUIPAMENTO;2025-05;1
SAO BERNARDO;REATIVACAO DE UC;2025-05;1
SAO BERNARDO;REATIVACAO DE UC;2025-06;1
SAO BERNARDO;RECEBIMENTO OFICIO/CARTA;2023-01;2
SAO BERNARDO;RECEBIMENTO OFICIO/CARTA;2024-10;1
SAO BERNARDO;RECEPÇÃO DE LEITURA;2023-01;1
SAO BERNARDO;RECEPÇÃO DE LEITURA;2023-03;1
SAO BERNARDO;RECEPÇÃO DE LEITURA;2023-12;1
SAO BERNARDO;RECEPÇÃO DE LEITURA;2024-01;1
SAO BERNARDO;RECEPÇÃO DE LEITURA;2024-02;1
SAO BERNARDO;RECEPÇÃO DE LEITURA;2024-03;2
SAO BERNARDO;RECEPÇÃO DE LEITURA;2024-08;1
SAO BERNARDO;RECEPÇÃO DE LEITURA;2024-10;1
SAO BERNARDO;RECEPÇÃO DE LEITURA;2024-11;1
SAO BERNARDO;RECEPÇÃO DE LEITURA;2025-02;1
SAO BERNARDO;RECEPÇÃO DE LEITURA;2025-05;1
SAO BERNARDO;RECEPÇÃO DE LEITURA;2025-09;1
SAO BERNARDO;RECLAMAÇÃO DE COBRANÇA POR IRREGULARIDADE;2023-01;1
SAO BERNARDO;RECLAMAÇÃO DE CONTAS;2025-03;1
SAO BERNARDO;RECLAMAÇÃO DE CONTAS;2025-04;1
SAO BERNARDO;RECLAMAÇÃO DE PROBLEMA INSTALAÇÃO INTERNA;2023-06;1
SAO BERNARDO;RECLAMAÇÃO DE TARIFA;2023-05;1
SAO BERNARDO;RECLAME AQUI;2023-06;1
SAO BERNARDO;REFATURAMENTO DE FATURA;2023-01;2
SAO BERNARDO;REFATURAMENTO DE FATURA;2023-12;1
SAO BERNARDO;REFATURAMENTO DE FATURA;2024-01;1
SAO BERNARDO;REFATURAMENTO DE FATURA;2024-06;1
SAO BERNARDO;REFATURAMENTO DE FATURA;2024-08;1
SAO BERNARDO;REFATURAMENTO DE FATURA;2024-10;1
SAO BERNARDO;REFATURAMENTO DE FATURA;2024-11;1
SAO BERNARDO;RELIGAÇÃO;2023-01;19
SAO BERNARDO;RELIGAÇÃO;2023-02;4
SAO BERNARDO;RELIGAÇÃO;2023-03;1
SAO BERNARDO;RELIGAÇÃO;2023-04;4
SAO BERNARDO;RELIGAÇÃO;2023-05;3
SAO BERNARDO;RELIGAÇÃO;2023-06;7
SAO BERNARDO;RELIGAÇÃO;2023-07;3
SAO BERNARDO;RELIGAÇÃO;2023-08;7
SAO BERNARDO;RELIGAÇÃO;2023-09;5
SAO BERNARDO;RELIGAÇÃO;2023-10;5
SAO BERNARDO;RELIGAÇÃO;2023-11;9
SAO BERNARDO;RELIGAÇÃO;2023-12;6
SAO BERNARDO;RELIGAÇÃO;2024-01;11
SAO BERNARDO;RELIGAÇÃO;2024-02;1
SAO BERNARDO;RELIGAÇÃO;2024-03;14
SAO BERNARDO;RELIGAÇÃO;2024-04;3
SAO BERNARDO;RELIGAÇÃO;2024-05;10
SAO BERNARDO;RELIGAÇÃO;2024-06;2
SAO BERNARDO;RELIGAÇÃO;2024-07;7
SAO BERNARDO;RELIGAÇÃO;2024-08;8
SAO BERNARDO;RELIGAÇÃO;2024-09;14
SAO BERNARDO;RELIGAÇÃO;2024-10;2
SAO BERNARDO;RELIGAÇÃO;2024-11;5
SAO BERNARDO;RELIGAÇÃO;2024-12;5
SAO BERNARDO;RELIGAÇÃO;2025-02;2
SAO BERNARDO;RELIGAÇÃO;2025-03;3
SAO BERNARDO;RELIGAÇÃO;2025-04;1
SAO BERNARDO;RELIGAÇÃO;2025-05;3
SAO BERNARDO;RELIGAÇÃO;2025-06;2
SAO BERNARDO;RELIGAÇÃO;2025-09;1
SAO BERNARDO;SEGUNDA VIA MLA;2023-01;72
SAO BERNARDO;SEGUNDA VIA MLA;2023-02;21
SAO BERNARDO;SEGUNDA VIA MLA;2023-03;12
SAO BERNARDO;SEGUNDA VIA MLA;2023-04;50
SAO BERNARDO;SEGUNDA VIA MLA;2023-05;111
SAO BERNARDO;SEGUNDA VIA MLA;2023-06;44
SAO BERNARDO;SEGUNDA VIA MLA;2023-07;54
SAO BERNARDO;SEGUNDA VIA MLA;2023-08;50
SAO BERNARDO;SEGUNDA VIA MLA;2023-09;8
SAO BERNARDO;SEGUNDA VIA MLA;2023-10;7
SAO BERNARDO;SEGUNDA VIA MLA;2023-11;8
SAO BERNARDO;SEGUNDA VIA MLA;2023-12;8
SAO BERNARDO;SEGUNDA VIA MLA;2024-01;21
SAO BERNARDO;SEGUNDA VIA MLA;2024-02;15
SAO BERNARDO;SEGUNDA VIA MLA;2024-03;26
SAO BERNARDO;SEGUNDA VIA MLA;2024-04;19
SAO BERNARDO;SEGUNDA VIA MLA;2024-05;11
SAO BERNARDO;SEGUNDA VIA MLA;2024-06;8
SAO BERNARDO;SEGUNDA VIA MLA;2024-07;4
SAO BERNARDO;SEGUNDA VIA MLA;2024-08;10
SAO BERNARDO;SEGUNDA VIA MLA;2024-09;7
SAO BERNARDO;SEGUNDA VIA MLA;2024-10;3
SAO BERNARDO;SEGUNDA VIA MLA;2024-11;12
SAO BERNARDO;SEGUNDA VIA MLA;2024-12;2
SAO BERNARDO;SEGUNDA VIA MLA;2025-01;6
SAO BERNARDO;SEGUNDA VIA MLA;2025-02;7
SAO BERNARDO;SEGUNDA VIA MLA;2025-03;3
SAO BERNARDO;SEGUNDA VIA MLA;2025-04;2
SAO BERNARDO;SEGUNDA VIA MLA;2025-05;6
SAO BERNARDO;SEGUNDA VIA MLA;2025-06;5
SAO BERNARDO;SEGUNDA VIA MLA;2025-08;5
SAO BERNARDO;SEGUNDA VIA MLA;2025-09;5
SAO BERNARDO;SEGUNDA VIA MLA;2025-10;1
SAO BERNARDO;SERVIÇO EMERGENCIAL;2023-01;4
SAO BERNARDO;SERVIÇO EMERGENCIAL;2023-03;1
SAO BERNARDO;SERVIÇO EMERGENCIAL;2023-05;1
SAO BERNARDO;SERVIÇO EMERGENCIAL;2023-08;3
SAO BERNARDO;SERVIÇO EMERGENCIAL;2023-09;1
SAO BERNARDO;SERVIÇO EMERGENCIAL;2023-10;1
SAO BERNARDO;SERVIÇO EMERGENCIAL;2023-11;3
SAO BERNARDO;SERVIÇO EMERGENCIAL;2023-12;3
SAO BERNARDO;SERVIÇO EMERGENCIAL;2024-01;6
SAO BERNARDO;SERVIÇO EMERGENCIAL;2024-03;2
SAO BERNARDO;SERVIÇO EMERGENCIAL;2024-04;2
SAO BERNARDO;SERVIÇO EMERGENCIAL;2024-05;2
SAO BERNARDO;SERVIÇO EMERGENCIAL;2024-06;1
SAO BERNARDO;SERVIÇO EMERGENCIAL;2024-07;1
SAO BERNARDO;SERVIÇO EMERGENCIAL;2024-08;3
SAO BERNARDO;SERVIÇO EMERGENCIAL;2024-09;3
SAO BERNARDO;SERVIÇO EMERGENCIAL;2024-10;1
SAO BERNARDO;SERVIÇO EMERGENCIAL;2024-11;1
SAO BERNARDO;SERVIÇO EMERGENCIAL;2024-12;1
SAO BERNARDO;SERVIÇO EMERGENCIAL;2025-02;1
SAO BERNARDO;SERVIÇO EMERGENCIAL;2025-04;3
SAO BERNARDO;SERVIÇOS TECNICO DE REDE;2023-01;6
SAO BERNARDO;SERVIÇOS TECNICO DE REDE;2023-09;1
SAO BERNARDO;SERVIÇOS TECNICO DE REDE;2023-11;2
SAO BERNARDO;SERVIÇOS TECNICO DE REDE;2023-12;1
SAO BERNARDO;SERVIÇOS TECNICO DE REDE;2024-04;1
SAO BERNARDO;SERVIÇOS TECNICO DE REDE;2024-08;1
SAO BERNARDO;SERVIÇOS TECNICO DE REDE;2025-03;1
SAO BERNARDO;SERVIÇOS TECNICO DE REDE;2025-07;1
SAO BERNARDO;SITUAÇÃO DO PEDIDO;2023-01;3
SAO BERNARDO;SITUAÇÃO DO PEDIDO;2023-05;1
SAO BERNARDO;SITUAÇÃO DO PEDIDO;2023-06;3
SAO BERNARDO;SITUAÇÃO DO PEDIDO;2023-07;4
SAO BERNARDO;SITUAÇÃO DO PEDIDO;2023-08;2
SAO BERNARDO;SOLICITAÇÃO DE AFERIÇÃO NO MEDIDOR;2023-10;1
SAO BERNARDO;SOLICITAÇÃO DE AFERIÇÃO NO MEDIDOR;2023-11;11
SAO BERNARDO;SOLICITAÇÃO DE AFERIÇÃO NO MEDIDOR;2023-12;3
SAO BERNARDO;SOLICITAÇÃO DE AFERIÇÃO NO MEDIDOR;2024-01;1
SAO BERNARDO;SOLICITAÇÃO DE AFERIÇÃO NO MEDIDOR;2024-02;1
SAO BERNARDO;SOLICITAÇÃO DE AFERIÇÃO NO MEDIDOR;2024-03;8
SAO BERNARDO;SOLICITAÇÃO DE AFERIÇÃO NO MEDIDOR;2024-04;3
SAO BERNARDO;SOLICITAÇÃO DE AFERIÇÃO NO MEDIDOR;2024-05;31
SAO BERNARDO;SOLICITAÇÃO DE AFERIÇÃO NO MEDIDOR;2024-06;16
SAO BERNARDO;SOLICITAÇÃO DE AFERIÇÃO NO MEDIDOR;2024-07;14
SAO BERNARDO;SOLICITAÇÃO DE AFERIÇÃO NO MEDIDOR;2024-08;5
SAO BERNARDO;SOLICITAÇÃO DE AFERIÇÃO NO MEDIDOR;2024-09;3
SAO BERNARDO;SOLICITAÇÃO DE AFERIÇÃO NO MEDIDOR;2024-10;1
SAO BERNARDO;SOLICITAÇÃO DE AFERIÇÃO NO MEDIDOR;2025-03;1
SAO BERNARDO;SOLICITAÇÃO DE AFERIÇÃO NO MEDIDOR;2025-04;4
SAO BERNARDO;SOLICITAÇÃO DE AFERIÇÃO NO MEDIDOR;2025-05;5
SAO BERNARDO;SOLICITAÇÃO DE AFERIÇÃO NO MEDIDOR;2025-06;1
SAO BERNARDO;SOLICITAÇÃO DE AFERIÇÃO NO MEDIDOR;2025-07;1
SAO BERNARDO;STATUS DE OBRAS;2023-11;1
SAO BERNARDO;STATUS DE OBRAS;2023-12;3
SAO BERNARDO;STATUS DE OBRAS;2024-02;1
SAO BERNARDO;STATUS DE OBRAS;2024-03;2
SAO BERNARDO;STATUS DE OBRAS;2024-05;4
SAO BERNARDO;STATUS DE OBRAS;2024-07;1
SAO BERNARDO;STATUS DE OBRAS;2024-09;2
SAO BERNARDO;STATUS DE OBRAS;2025-02;2
SAO BERNARDO;TARIFA BRANCA;2023-05;3
SAO BERNARDO;TARIFA BRANCA;2023-06;1
SAO BERNARDO;TARIFA BRANCA;2023-07;1
SAO BERNARDO;TROCA DE PADRÃO;2023-01;7
SAO BERNARDO;TROCA DE PADRÃO;2023-02;1
SAO BERNARDO;TROCA DE PADRÃO;2023-04;2
SAO BERNARDO;TROCA DE PADRÃO;2023-05;2
SAO BERNARDO;TROCA DE PADRÃO;2023-06;4
SAO BERNARDO;TROCA DE PADRÃO;2023-07;2
SAO BERNARDO;TROCA DE PADRÃO;2023-08;1
SAO BERNARDO;TROCA DE PADRÃO;2023-10;2
SAO BERNARDO;TROCA DE PADRÃO;2023-11;2
SAO BERNARDO;TROCA DE PADRÃO;2023-12;2
SAO BERNARDO;TROCA DE PADRÃO;2024-01;6
SAO BERNARDO;TROCA DE PADRÃO;2024-02;2
SAO BERNARDO;TROCA DE PADRÃO;2024-03;3
SAO BERNARDO;TROCA DE PADRÃO;2024-04;1
SAO BERNARDO;TROCA DE PADRÃO;2024-05;6
SAO BERNARDO;TROCA DE PADRÃO;2024-06;2
SAO BERNARDO;TROCA DE PADRÃO;2024-07;1
SAO BERNARDO;TROCA DE PADRÃO;2024-08;1
SAO BERNARDO;TROCA DE PADRÃO;2024-09;2
SAO BERNARDO;TROCA DE PADRÃO;2024-10;2
SAO BERNARDO;TROCA DE PADRÃO;2024-11;1
SAO BERNARDO;TROCA DE PADRÃO;2024-12;2
SAO BERNARDO;TROCA DE PADRÃO;2025-02;6
SAO BERNARDO;TROCA DE PADRÃO;2025-07;3
SAO BERNARDO;TROCA DE TITULARIDADE;2023-01;61
SAO BERNARDO;TROCA DE TITULARIDADE;2023-02;4
SAO BERNARDO;TROCA DE TITULARIDADE;2023-03;1
SAO BERNARDO;TROCA DE TITULARIDADE;2023-04;7
SAO BERNARDO;TROCA DE TITULARIDADE;2023-05;4
SAO BERNARDO;TROCA DE TITULARIDADE;2023-06;9
SAO BERNARDO;TROCA DE TITULARIDADE;2023-07;20
SAO BERNARDO;TROCA DE TITULARIDADE;2023-08;12
SAO BERNARDO;TROCA DE TITULARIDADE;2023-10;8
SAO BERNARDO;TROCA DE TITULARIDADE;2023-11;2
SAO BERNARDO;TROCA DE TITULARIDADE;2023-12;3
SAO BERNARDO;TROCA DE TITULARIDADE;2024-01;13
SAO BERNARDO;TROCA DE TITULARIDADE;2024-03;1
SAO BERNARDO;TROCA DE TITULARIDADE;2024-04;11
SAO BERNARDO;TROCA DE TITULARIDADE;2024-05;4
SAO BERNARDO;TROCA DE TITULARIDADE;2024-06;2
SAO BERNARDO;TROCA DE TITULARIDADE;2024-07;2
SAO BERNARDO;TROCA DE TITULARIDADE;2024-09;1
SAO BERNARDO;TROCA DE TITULARIDADE;2024-11;1
SAO BERNARDO;TROCA DE TITULARIDADE;2025-02;2
SAO BERNARDO;TROCA DE TITULARIDADE;2025-03;1
SAO BERNARDO;TROCA DE TITULARIDADE;2025-04;2
SAO BERNARDO;TROCA DE TITULARIDADE;2025-07;60
SAO BERNARDO;VALORES COBRADOS NA CONTA;2023-01;1
SAO BERNARDO;VALORES COBRADOS NA CONTA;2023-05;1
SAO DOMINGOS DO MARANHAO;ACUMULO DE CONSUMO;2023-07;1
SAO DOMINGOS DO MARANHAO;ACUMULO DE CONSUMO;2023-08;1
SAO DOMINGOS DO MARANHAO;ALTERAÇÃO CADASTRAL;2023-01;4
SAO DOMINGOS DO MARANHAO;ALTERAÇÃO CADASTRAL;2023-02;8
SAO DOMINGOS DO MARANHAO;ALTERAÇÃO CADASTRAL;2023-03;9
SAO DOMINGOS DO MARANHAO;ALTERAÇÃO CADASTRAL;2023-04;8
SAO DOMINGOS DO MARANHAO;ALTERAÇÃO CADASTRAL;2023-05;6
SAO DOMINGOS DO MARANHAO;ALTERAÇÃO CADASTRAL;2023-06;6
SAO DOMINGOS DO MARANHAO;ALTERAÇÃO CADASTRAL;2023-07;10
SAO DOMINGOS DO MARANHAO;ALTERAÇÃO CADASTRAL;2023-08;9
SAO DOMINGOS DO MARANHAO;ALTERAÇÃO CADASTRAL;2023-09;2
SAO DOMINGOS DO MARANHAO;ALTERAÇÃO CADASTRAL;2023-10;19
SAO DOMINGOS DO MARANHAO;ALTERAÇÃO CADASTRAL;2023-11;17
SAO DOMINGOS DO MARANHAO;ALTERAÇÃO CADASTRAL;2023-12;6
SAO DOMINGOS DO MARANHAO;ALTERAÇÃO CADASTRAL;2024-01;12
SAO DOMINGOS DO MARANHAO;ALTERAÇÃO CADASTRAL;2024-02;16
SAO DOMINGOS DO MARANHAO;ALTERAÇÃO CADASTRAL;2024-03;16
SAO DOMINGOS DO MARANHAO;ALTERAÇÃO CADASTRAL;2024-04;16
SAO DOMINGOS DO MARANHAO;ALTERAÇÃO CADASTRAL;2024-05;9
SAO DOMINGOS DO MARANHAO;ALTERAÇÃO CADASTRAL;2024-06;10
SAO DOMINGOS DO MARANHAO;ALTERAÇÃO CADASTRAL;2024-07;18
SAO DOMINGOS DO MARANHAO;ALTERAÇÃO CADASTRAL;2024-08;15
SAO DOMINGOS DO MARANHAO;ALTERAÇÃO CADASTRAL;2024-09;18
SAO DOMINGOS DO MARANHAO;ALTERAÇÃO CADASTRAL;2024-10;24
SAO DOMINGOS DO MARANHAO;ALTERAÇÃO CADASTRAL;2024-11;34
SAO DOMINGOS DO MARANHAO;ALTERAÇÃO CADASTRAL;2024-12;21
SAO DOMINGOS DO MARANHAO;ALTERAÇÃO CADASTRAL;2025-01;23
SAO DOMINGOS DO MARANHAO;ALTERAÇÃO CADASTRAL;2025-02;18
SAO DOMINGOS DO MARANHAO;ALTERAÇÃO CADASTRAL;2025-03;15
SAO DOMINGOS DO MARANHAO;ALTERAÇÃO CADASTRAL;2025-04;31
SAO DOMINGOS DO MARANHAO;ALTERAÇÃO CADASTRAL;2025-05;15
SAO DOMINGOS DO MARANHAO;ALTERAÇÃO CADASTRAL;2025-06;10
SAO DOMINGOS DO MARANHAO;ALTERAÇÃO CADASTRAL;2025-07;5
SAO DOMINGOS DO MARANHAO;ALTERAÇÃO CADASTRAL;2025-08;10
SAO DOMINGOS DO MARANHAO;ALTERAÇÃO CADASTRAL;2025-09;13
SAO DOMINGOS DO MARANHAO;ALTERAÇÃO CADASTRAL;2025-10;10
SAO DOMINGOS DO MARANHAO;APRESENTAÇÃO FATURA;2023-01;1
SAO DOMINGOS DO MARANHAO;ATENDIMENTO REALIZADO EM CONTINGÊNCIA.;2023-01;1
SAO DOMINGOS DO MARANHAO;ATENDIMENTO REALIZADO EM CONTINGÊNCIA.;2023-10;1
SAO DOMINGOS DO MARANHAO;ATENDIMENTO REALIZADO EM CONTINGÊNCIA.;2024-09;1
SAO DOMINGOS DO MARANHAO;ATENDIMENTO REALIZADO EM CONTINGÊNCIA.;2025-08;1
SAO DOMINGOS DO MARANHAO;BENEFICIO BAIXA RENDA;2025-01;12
SAO DOMINGOS DO MARANHAO;BENEFICIO BAIXA RENDA;2025-02;6
SAO DOMINGOS DO MARANHAO;BENEFICIO BAIXA RENDA;2025-03;9
SAO DOMINGOS DO MARANHAO;BENEFICIO BAIXA RENDA;2025-04;9
SAO DOMINGOS DO MARANHAO;BENEFICIO BAIXA RENDA;2025-05;9
SAO DOMINGOS DO MARANHAO;BENEFICIO BAIXA RENDA;2025-07;1
SAO DOMINGOS DO MARANHAO;CADASTRO BAIXA RENDA;2023-01;25
SAO DOMINGOS DO MARANHAO;CADASTRO BAIXA RENDA;2023-02;23
SAO DOMINGOS DO MARANHAO;CADASTRO BAIXA RENDA;2023-03;42
SAO DOMINGOS DO MARANHAO;CADASTRO BAIXA RENDA;2023-04;35
SAO DOMINGOS DO MARANHAO;CADASTRO BAIXA RENDA;2023-05;36
SAO DOMINGOS DO MARANHAO;CADASTRO BAIXA RENDA;2023-06;54
SAO DOMINGOS DO MARANHAO;CADASTRO BAIXA RENDA;2023-07;40
SAO DOMINGOS DO MARANHAO;CADASTRO BAIXA RENDA;2023-08;56
SAO DOMINGOS DO MARANHAO;CADASTRO BAIXA RENDA;2023-09;48
SAO DOMINGOS DO MARANHAO;CADASTRO BAIXA RENDA;2023-10;97
SAO DOMINGOS DO MARANHAO;CADASTRO BAIXA RENDA;2023-11;67
SAO DOMINGOS DO MARANHAO;CADASTRO BAIXA RENDA;2023-12;38
SAO DOMINGOS DO MARANHAO;CADASTRO BAIXA RENDA;2024-01;38
SAO DOMINGOS DO MARANHAO;CADASTRO BAIXA RENDA;2024-02;39
SAO DOMINGOS DO MARANHAO;CADASTRO BAIXA RENDA;2024-03;36
SAO DOMINGOS DO MARANHAO;CADASTRO BAIXA RENDA;2024-04;44
SAO DOMINGOS DO MARANHAO;CADASTRO BAIXA RENDA;2024-05;16
SAO DOMINGOS DO MARANHAO;CADASTRO BAIXA RENDA;2024-06;53
SAO DOMINGOS DO MARANHAO;CADASTRO BAIXA RENDA;2024-07;40
SAO DOMINGOS DO MARANHAO;CADASTRO BAIXA RENDA;2024-08;26
SAO DOMINGOS DO MARANHAO;CADASTRO BAIXA RENDA;2024-09;35
SAO DOMINGOS DO MARANHAO;CADASTRO BAIXA RENDA;2024-10;30
SAO DOMINGOS DO MARANHAO;CADASTRO BAIXA RENDA;2024-11;46
SAO DOMINGOS DO MARANHAO;CADASTRO BAIXA RENDA;2024-12;28
SAO DOMINGOS DO MARANHAO;CADASTRO BAIXA RENDA;2025-01;24
SAO DOMINGOS DO MARANHAO;CADASTRO BAIXA RENDA;2025-02;18
SAO DOMINGOS DO MARANHAO;CADASTRO BAIXA RENDA;2025-03;20
SAO DOMINGOS DO MARANHAO;CADASTRO BAIXA RENDA;2025-04;19
SAO DOMINGOS DO MARANHAO;CADASTRO BAIXA RENDA;2025-05;20
SAO DOMINGOS DO MARANHAO;CADASTRO BAIXA RENDA;2025-06;16
SAO DOMINGOS DO MARANHAO;CADASTRO BAIXA RENDA;2025-07;17
SAO DOMINGOS DO MARANHAO;CADASTRO BAIXA RENDA;2025-08;23
SAO DOMINGOS DO MARANHAO;CADASTRO BAIXA RENDA;2025-09;25
SAO DOMINGOS DO MARANHAO;CADASTRO BAIXA RENDA;2025-10;18
SAO DOMINGOS DO MARANHAO;CANCELAMENTO ATIVIDADE ACESSORIAS;2023-02;2
SAO DOMINGOS DO MARANHAO;CANCELAMENTO ATIVIDADE ACESSORIAS;2023-04;2
SAO DOMINGOS DO MARANHAO;CANCELAMENTO ATIVIDADE ACESSORIAS;2023-05;3
SAO DOMINGOS DO MARANHAO;CANCELAMENTO ATIVIDADE ACESSORIAS;2023-06;3
SAO DOMINGOS DO MARANHAO;CANCELAMENTO ATIVIDADE ACESSORIAS;2023-07;2
SAO DOMINGOS DO MARANHAO;CANCELAMENTO ATIVIDADE ACESSORIAS;2023-08;1
SAO DOMINGOS DO MARANHAO;CANCELAMENTO ATIVIDADE ACESSORIAS;2023-09;4
SAO DOMINGOS DO MARANHAO;CANCELAMENTO ATIVIDADE ACESSORIAS;2023-10;3
SAO DOMINGOS DO MARANHAO;CANCELAMENTO ATIVIDADE ACESSORIAS;2023-11;9
SAO DOMINGOS DO MARANHAO;CANCELAMENTO ATIVIDADE ACESSORIAS;2023-12;1
SAO DOMINGOS DO MARANHAO;CANCELAMENTO ATIVIDADE ACESSORIAS;2024-01;1
SAO DOMINGOS DO MARANHAO;CANCELAMENTO ATIVIDADE ACESSORIAS;2024-02;3
SAO DOMINGOS DO MARANHAO;CANCELAMENTO ATIVIDADE ACESSORIAS;2024-03;3
SAO DOMINGOS DO MARANHAO;CANCELAMENTO ATIVIDADE ACESSORIAS;2024-04;4
SAO DOMINGOS DO MARANHAO;CANCELAMENTO ATIVIDADE ACESSORIAS;2024-05;1
SAO DOMINGOS DO MARANHAO;CANCELAMENTO ATIVIDADE ACESSORIAS;2024-06;5
SAO DOMINGOS DO MARANHAO;CANCELAMENTO ATIVIDADE ACESSORIAS;2024-07;5
SAO DOMINGOS DO MARANHAO;CANCELAMENTO ATIVIDADE ACESSORIAS;2024-08;3
SAO DOMINGOS DO MARANHAO;CANCELAMENTO ATIVIDADE ACESSORIAS;2024-09;2
SAO DOMINGOS DO MARANHAO;CANCELAMENTO ATIVIDADE ACESSORIAS;2024-10;9
SAO DOMINGOS DO MARANHAO;CANCELAMENTO ATIVIDADE ACESSORIAS;2024-11;2
SAO DOMINGOS DO MARANHAO;CANCELAMENTO ATIVIDADE ACESSORIAS;2025-01;1
SAO DOMINGOS DO MARANHAO;CANCELAMENTO ATIVIDADE ACESSORIAS;2025-02;2
SAO DOMINGOS DO MARANHAO;CANCELAMENTO ATIVIDADE ACESSORIAS;2025-03;3
SAO DOMINGOS DO MARANHAO;CANCELAMENTO ATIVIDADE ACESSORIAS;2025-04;1
SAO DOMINGOS DO MARANHAO;CANCELAMENTO ATIVIDADE ACESSORIAS;2025-05;4
SAO DOMINGOS DO MARANHAO;CANCELAMENTO ATIVIDADE ACESSORIAS;2025-07;3
SAO DOMINGOS DO MARANHAO;CANCELAMENTO ATIVIDADE ACESSORIAS;2025-09;1
SAO DOMINGOS DO MARANHAO;CANCELAMENTO ATIVIDADE ACESSORIAS;2025-10;1
SAO DOMINGOS DO MARANHAO;CANCELAMENTO DE FINANCIAMENTO DE PADRÃO;2024-03;1
SAO DOMINGOS DO MARANHAO;CANCELAMENTO DE FINANCIAMENTO DE PADRÃO;2025-07;1
SAO DOMINGOS DO MARANHAO;CLASSIFICAÇÃO;2024-09;1
SAO DOMINGOS DO MARANHAO;CONTA ALTA;2023-01;6
SAO DOMINGOS DO MARANHAO;CONTA ALTA;2023-02;2
SAO DOMINGOS DO MARANHAO;CONTA ALTA;2023-03;8
SAO DOMINGOS DO MARANHAO;CONTA ALTA;2023-04;4
SAO DOMINGOS DO MARANHAO;CONTA ALTA;2023-05;7
SAO DOMINGOS DO MARANHAO;CONTA ALTA;2023-06;7
SAO DOMINGOS DO MARANHAO;CONTA ALTA;2023-07;8
SAO DOMINGOS DO MARANHAO;CONTA ALTA;2023-08;10
SAO DOMINGOS DO MARANHAO;CONTA ALTA;2023-09;23
SAO DOMINGOS DO MARANHAO;CONTA ALTA;2023-10;14
SAO DOMINGOS DO MARANHAO;CONTA ALTA;2023-11;13
SAO DOMINGOS DO MARANHAO;CONTA ALTA;2023-12;15
SAO DOMINGOS DO MARANHAO;CONTA ALTA;2024-01;11
SAO DOMINGOS DO MARANHAO;CONTA ALTA;2024-02;6
SAO DOMINGOS DO MARANHAO;CONTA ALTA;2024-03;5
SAO DOMINGOS DO MARANHAO;CONTA ALTA;2024-04;7
SAO DOMINGOS DO MARANHAO;CONTA ALTA;2024-05;2
SAO DOMINGOS DO MARANHAO;CONTA ALTA;2024-06;14
SAO DOMINGOS DO MARANHAO;CONTA ALTA;2024-07;16
SAO DOMINGOS DO MARANHAO;CONTA ALTA;2024-08;5
SAO DOMINGOS DO MARANHAO;CONTA ALTA;2024-09;6
SAO DOMINGOS DO MARANHAO;CONTA ALTA;2024-10;20
SAO DOMINGOS DO MARANHAO;CONTA ALTA;2024-11;18
SAO DOMINGOS DO MARANHAO;CONTA ALTA;2024-12;7
SAO DOMINGOS DO MARANHAO;CONTA ALTA;2025-01;9
